1.0 std,2.5 std,10 std,Fire,DateTime
7,27,33,0,2024-06-30 05:55:43
7,24,33,0,2024-06-30 05:56:00
9,22,31,0,2024-06-30 05:56:17
9,21,27,0,2024-06-30 05:56:34
10,22,31,0,2024-06-30 05:56:51
10,24,33,0,2024-06-30 05:57:08
7,24,31,0,2024-06-30 05:57:25
6,22,33,0,2024-06-30 05:57:43
7,25,34,0,2024-06-30 05:58:00
9,28,36,0,2024-06-30 05:58:17
10,28,34,0,2024-06-30 05:58:34
9,27,37,0,2024-06-30 05:58:52
7,25,34,0,2024-06-30 05:59:09
9,25,33,0,2024-06-30 05:59:26
9,25,34,0,2024-06-30 05:59:44
9,28,34,0,2024-06-30 06:00:01
12,30,34,0,2024-06-30 06:00:18
12,31,36,0,2024-06-30 06:00:35
10,31,37,0,2024-06-30 06:00:52
9,27,39,0,2024-06-30 06:01:09
9,27,33,0,2024-06-30 06:01:26
9,28,33,0,2024-06-30 06:01:44
10,30,34,0,2024-06-30 06:02:01
10,28,31,0,2024-06-30 06:02:18
9,27,31,0,2024-06-30 06:02:37
9,28,33,0,2024-06-30 06:02:55
7,27,31,0,2024-06-30 06:03:12
9,27,31,0,2024-06-30 06:03:29
9,27,30,0,2024-06-30 06:03:47
9,27,30,0,2024-06-30 06:04:04
9,27,30,0,2024-06-30 06:04:21
9,27,30,0,2024-06-30 06:04:38
9,27,30,0,2024-06-30 06:04:55
9,25,31,0,2024-06-30 06:05:12
9,25,33,0,2024-06-30 06:05:29
9,25,34,0,2024-06-30 06:05:47
9,25,36,0,2024-06-30 06:06:04
9,25,34,0,2024-06-30 06:06:21
10,27,36,0,2024-06-30 06:06:38
9,27,39,0,2024-06-30 06:06:55
9,27,37,0,2024-06-30 06:07:12
9,25,34,0,2024-06-30 06:07:29
9,25,34,0,2024-06-30 06:07:47
7,24,33,0,2024-06-30 06:08:04
7,21,31,0,2024-06-30 06:08:21
9,24,33,0,2024-06-30 06:08:39
9,27,33,0,2024-06-30 06:08:56
7,27,33,0,2024-06-30 06:09:13
7,27,33,0,2024-06-30 06:09:30
10,28,30,0,2024-06-30 06:09:48
10,30,31,0,2024-06-30 06:10:05
10,30,33,0,2024-06-30 06:10:22
9,30,34,0,2024-06-30 06:10:39
7,30,36,0,2024-06-30 06:10:56
6,28,36,0,2024-06-30 06:11:13
7,27,31,0,2024-06-30 06:11:30
9,24,28,0,2024-06-30 06:11:48
9,25,31,0,2024-06-30 06:12:05
7,25,28,0,2024-06-30 06:12:22
9,27,28,0,2024-06-30 06:12:39
9,25,30,0,2024-06-30 06:12:56
9,25,31,0,2024-06-30 06:13:13
10,28,34,0,2024-06-30 06:13:30
12,28,34,0,2024-06-30 06:13:47
12,28,36,0,2024-06-30 06:14:05
10,28,39,0,2024-06-30 06:14:24
10,28,34,0,2024-06-30 06:14:41
10,28,33,0,2024-06-30 06:14:58
10,30,34,0,2024-06-30 06:15:15
10,28,31,0,2024-06-30 06:15:32
10,25,30,0,2024-06-30 06:15:50
9,25,30,0,2024-06-30 06:16:07
9,27,36,0,2024-06-30 06:16:24
9,27,34,0,2024-06-30 06:16:41
9,24,31,0,2024-06-30 06:16:58
9,24,31,0,2024-06-30 06:17:15
7,24,31,0,2024-06-30 06:17:32
7,27,31,0,2024-06-30 06:17:50
9,28,36,0,2024-06-30 06:18:09
10,28,39,0,2024-06-30 06:18:27
10,30,37,0,2024-06-30 06:18:44
9,31,36,0,2024-06-30 06:19:01
9,30,36,0,2024-06-30 06:19:18
7,27,33,0,2024-06-30 06:19:35
9,27,31,0,2024-06-30 06:19:52
9,27,31,0,2024-06-30 06:20:09
9,24,28,0,2024-06-30 06:20:27
10,22,31,0,2024-06-30 06:20:44
12,24,31,0,2024-06-30 06:21:01
12,25,33,0,2024-06-30 06:21:18
12,28,33,0,2024-06-30 06:21:35
12,30,36,0,2024-06-30 06:21:52
9,28,33,0,2024-06-30 06:22:09
9,28,31,0,2024-06-30 06:22:27
10,28,33,0,2024-06-30 06:22:44
9,28,33,0,2024-06-30 06:23:01
9,27,30,0,2024-06-30 06:23:18
10,28,33,0,2024-06-30 06:23:35
9,27,33,0,2024-06-30 06:23:53
10,27,34,0,2024-06-30 06:24:10
7,24,33,0,2024-06-30 06:24:50
7,22,30,0,2024-06-30 06:24:50
7,22,31,0,2024-06-30 06:25:02
7,22,30,0,2024-06-30 06:25:19
7,21,25,0,2024-06-30 06:25:36
9,22,27,0,2024-06-30 06:25:53
10,27,31,0,2024-06-30 06:26:10
10,30,33,0,2024-06-30 06:26:28
10,30,36,0,2024-06-30 06:26:45
9,33,39,0,2024-06-30 06:27:02
10,31,42,0,2024-06-30 06:27:21
10,31,42,0,2024-06-30 06:27:39
9,30,42,0,2024-06-30 06:27:56
10,28,39,0,2024-06-30 06:28:13
9,27,36,0,2024-06-30 06:28:31
9,27,37,0,2024-06-30 06:28:48
7,27,36,0,2024-06-30 06:29:05
7,27,37,0,2024-06-30 06:29:22
7,27,37,0,2024-06-30 06:29:39
10,28,37,0,2024-06-30 06:29:56
12,30,37,0,2024-06-30 06:30:13
10,27,37,0,2024-06-30 06:30:31
10,27,39,0,2024-06-30 06:30:48
10,27,37,0,2024-06-30 06:31:05
10,27,36,0,2024-06-30 06:31:24
10,28,34,0,2024-06-30 06:31:41
9,30,34,0,2024-06-30 06:31:58
9,28,34,0,2024-06-30 06:32:15
9,28,34,0,2024-06-30 06:32:33
7,27,31,0,2024-06-30 06:32:50
9,27,30,0,2024-06-30 06:33:07
10,28,33,0,2024-06-30 06:33:24
10,30,34,0,2024-06-30 06:33:41
10,30,37,0,2024-06-30 06:33:58
9,31,37,0,2024-06-30 06:34:16
9,30,36,0,2024-06-30 06:34:33
10,28,34,0,2024-06-30 06:34:51
10,28,34,0,2024-06-30 06:35:10
9,24,31,0,2024-06-30 06:35:27
9,24,33,0,2024-06-30 06:35:44
9,24,36,0,2024-06-30 06:36:01
9,22,36,0,2024-06-30 06:36:18
9,22,33,0,2024-06-30 06:36:36
10,24,34,0,2024-06-30 06:36:53
9,25,34,0,2024-06-30 06:37:10
9,25,34,0,2024-06-30 06:37:27
9,24,33,0,2024-06-30 06:37:44
10,25,33,0,2024-06-30 06:38:01
9,25,31,0,2024-06-30 06:38:18
7,25,30,0,2024-06-30 06:38:37
9,27,34,0,2024-06-30 06:38:55
12,28,33,0,2024-06-30 06:39:12
9,28,31,0,2024-06-30 06:39:29
9,27,31,0,2024-06-30 06:39:46
7,27,33,0,2024-06-30 06:40:03
9,27,33,0,2024-06-30 06:40:20
10,28,33,0,2024-06-30 06:40:37
10,28,33,0,2024-06-30 06:40:54
10,28,34,0,2024-06-30 06:41:12
7,25,31,0,2024-06-30 06:41:29
6,24,31,0,2024-06-30 06:41:46
7,25,33,0,2024-06-30 06:42:03
7,25,33,0,2024-06-30 06:42:21
10,27,33,0,2024-06-30 06:42:39
10,27,34,0,2024-06-30 06:42:57
10,31,37,0,2024-06-30 06:43:14
10,33,39,0,2024-06-30 06:43:31
9,27,33,0,2024-06-30 06:43:48
10,28,31,0,2024-06-30 06:44:05
12,30,31,0,2024-06-30 06:44:22
9,28,30,0,2024-06-30 06:44:39
9,28,30,0,2024-06-30 06:44:56
10,30,31,0,2024-06-30 06:45:14
12,30,33,0,2024-06-30 06:45:55
10,30,31,0,2024-06-30 06:46:14
10,30,31,0,2024-06-30 06:46:31
12,31,33,0,2024-06-30 06:46:48
13,33,34,0,2024-06-30 06:47:06
10,30,34,0,2024-06-30 06:47:23
10,27,33,0,2024-06-30 06:47:40
12,27,31,0,2024-06-30 06:47:57
12,30,36,0,2024-06-30 06:48:14
12,30,37,0,2024-06-30 06:48:31
12,31,40,0,2024-06-30 06:48:48
9,27,33,0,2024-06-30 06:49:05
10,25,34,0,2024-06-30 06:49:23
9,25,33,0,2024-06-30 06:49:40
10,27,34,0,2024-06-30 06:49:58
10,28,36,0,2024-06-30 06:50:17
12,30,36,0,2024-06-30 06:50:34
13,31,39,0,2024-06-30 06:50:51
13,34,42,0,2024-06-30 06:51:08
12,31,42,0,2024-06-30 06:51:26
10,30,37,0,2024-06-30 06:51:43
12,33,39,0,2024-06-30 06:52:02
12,33,37,0,2024-06-30 06:52:20
12,31,34,0,2024-06-30 06:52:37
12,30,33,0,2024-06-30 06:53:18
12,34,39,0,2024-06-30 06:53:36
10,30,36,0,2024-06-30 06:53:53
12,28,36,0,2024-06-30 06:54:12
13,30,37,0,2024-06-30 06:54:29
12,28,39,0,2024-06-30 06:54:46
12,30,40,0,2024-06-30 06:55:03
12,30,42,0,2024-06-30 06:55:20
13,31,42,0,2024-06-30 06:55:38
12,31,39,0,2024-06-30 06:55:55
10,31,37,0,2024-06-30 06:56:12
12,31,39,0,2024-06-30 06:56:29
12,31,37,0,2024-06-30 06:56:46
10,30,37,0,2024-06-30 06:57:03
12,33,37,0,2024-06-30 06:57:20
10,33,36,0,2024-06-30 06:57:37
10,31,36,0,2024-06-30 06:57:57
12,30,34,0,2024-06-30 06:58:14
10,31,36,0,2024-06-30 06:58:31
10,30,37,0,2024-06-30 06:58:48
9,28,36,0,2024-06-30 06:59:05
9,27,33,0,2024-06-30 06:59:46
7,30,34,0,2024-06-30 07:00:04
7,30,36,0,2024-06-30 07:00:21
10,31,36,0,2024-06-30 07:00:38
10,30,36,0,2024-06-30 07:00:55
9,28,34,0,2024-06-30 07:01:12
10,28,36,0,2024-06-30 07:01:29
13,33,40,0,2024-06-30 07:01:47
12,33,40,0,2024-06-30 07:02:04
12,31,39,0,2024-06-30 07:02:21
13,30,36,0,2024-06-30 07:02:38
13,31,36,0,2024-06-30 07:02:55
12,31,36,0,2024-06-30 07:03:12
10,30,34,0,2024-06-30 07:03:36
12,33,37,0,2024-06-30 07:03:55
12,33,39,0,2024-06-30 07:04:12
9,30,37,0,2024-06-30 07:04:30
10,30,36,0,2024-06-30 07:04:47
12,31,36,0,2024-06-30 07:05:04
12,31,36,0,2024-06-30 07:05:21
12,30,34,0,2024-06-30 07:05:39
12,30,34,0,2024-06-30 07:05:58
10,27,34,0,2024-06-30 07:06:15
10,27,34,0,2024-06-30 07:06:33
12,28,36,0,2024-06-30 07:06:50
12,28,36,0,2024-06-30 07:07:07
10,30,37,0,2024-06-30 07:07:24
10,30,39,0,2024-06-30 07:07:43
10,28,37,0,2024-06-30 07:08:00
12,31,42,0,2024-06-30 07:08:18
13,34,42,0,2024-06-30 07:08:35
15,34,37,0,2024-06-30 07:08:52
13,34,36,0,2024-06-30 07:09:09
12,31,36,0,2024-06-30 07:09:26
12,33,37,0,2024-06-30 07:09:43
10,31,39,0,2024-06-30 07:10:00
9,30,36,0,2024-06-30 07:10:18
10,33,37,0,2024-06-30 07:10:35
13,36,42,0,2024-06-30 07:10:52
13,33,37,0,2024-06-30 07:11:09
13,33,37,0,2024-06-30 07:11:26
13,31,37,0,2024-06-30 07:11:43
10,30,34,0,2024-06-30 07:12:00
12,28,36,0,2024-06-30 07:12:17
12,30,39,0,2024-06-30 07:12:35
12,30,40,0,2024-06-30 07:12:52
10,30,40,0,2024-06-30 07:13:09
12,31,37,0,2024-06-30 07:13:27
12,33,39,0,2024-06-30 07:13:45
10,33,39,0,2024-06-30 07:14:02
10,31,37,0,2024-06-30 07:14:19
12,31,40,0,2024-06-30 07:14:37
12,31,36,0,2024-06-30 07:14:54
13,31,36,0,2024-06-30 07:15:11
13,30,37,0,2024-06-30 07:15:28
10,30,37,0,2024-06-30 07:15:45
12,30,37,0,2024-06-30 07:16:02
13,34,42,0,2024-06-30 07:16:19
13,34,42,0,2024-06-30 07:16:36
10,31,39,0,2024-06-30 07:16:54
12,33,40,0,2024-06-30 07:17:13
13,31,42,0,2024-06-30 07:17:30
15,31,45,0,2024-06-30 07:17:47
12,33,43,0,2024-06-30 07:18:04
9,28,42,0,2024-06-30 07:18:22
10,27,39,0,2024-06-30 07:18:38
12,28,36,0,2024-06-30 07:18:56
13,28,37,0,2024-06-30 07:19:13
13,30,40,0,2024-06-30 07:19:30
12,30,40,0,2024-06-30 07:19:47
10,30,37,0,2024-06-30 07:20:04
9,28,36,0,2024-06-30 07:20:21
10,27,34,0,2024-06-30 07:20:39
12,27,36,0,2024-06-30 07:20:59
12,27,37,0,2024-06-30 07:21:16
12,31,42,0,2024-06-30 07:21:33
15,36,45,0,2024-06-30 07:21:50
13,34,45,0,2024-06-30 07:22:07
12,33,45,0,2024-06-30 07:22:24
12,33,42,0,2024-06-30 07:22:43
12,33,40,0,2024-06-30 07:23:02
10,31,39,0,2024-06-30 07:23:19
10,31,37,0,2024-06-30 07:23:36
10,33,37,0,2024-06-30 07:23:53
12,34,37,0,2024-06-30 07:24:10
12,34,36,0,2024-06-30 07:24:27
12,31,39,0,2024-06-30 07:24:44
12,28,37,0,2024-06-30 07:25:02
13,31,37,0,2024-06-30 07:25:19
13,34,39,0,2024-06-30 07:25:36
13,34,40,0,2024-06-30 07:25:53
10,33,37,0,2024-06-30 07:26:10
13,33,37,0,2024-06-30 07:26:29
15,33,39,0,2024-06-30 07:26:46
12,31,39,0,2024-06-30 07:27:03
12,31,40,0,2024-06-30 07:27:21
13,33,43,0,2024-06-30 07:27:38
13,33,43,0,2024-06-30 07:27:55
12,33,42,0,2024-06-30 07:28:13
12,31,43,0,2024-06-30 07:28:32
12,31,46,0,2024-06-30 07:28:49
12,31,42,0,2024-06-30 07:29:07
13,31,43,0,2024-06-30 07:29:24
13,31,40,0,2024-06-30 07:29:41
13,36,42,0,2024-06-30 07:29:58
13,37,43,0,2024-06-30 07:30:15
12,36,42,0,2024-06-30 07:30:32
13,36,43,0,2024-06-30 07:30:49
15,39,45,0,2024-06-30 07:31:07
13,39,43,0,2024-06-30 07:31:24
13,36,40,0,2024-06-30 07:31:41
13,36,40,0,2024-06-30 07:32:00
12,36,40,0,2024-06-30 07:32:17
12,33,37,0,2024-06-30 07:32:34
12,30,36,0,2024-06-30 07:32:51
15,34,42,0,2024-06-30 07:33:08
12,36,43,0,2024-06-30 07:33:26
12,36,45,0,2024-06-30 07:33:43
12,33,45,0,2024-06-30 07:34:00
12,33,45,0,2024-06-30 07:34:17
12,33,42,0,2024-06-30 07:34:34
15,34,40,0,2024-06-30 07:34:51
13,34,42,0,2024-06-30 07:35:08
15,34,40,0,2024-06-30 07:35:26
15,34,40,0,2024-06-30 07:35:45
12,31,39,0,2024-06-30 07:36:02
12,33,39,0,2024-06-30 07:36:19
10,30,37,0,2024-06-30 07:36:36
12,28,36,0,2024-06-30 07:36:53
15,31,37,0,2024-06-30 07:37:10
15,36,40,0,2024-06-30 07:37:28
13,36,40,0,2024-06-30 07:37:45
12,36,42,0,2024-06-30 07:38:02
12,34,45,0,2024-06-30 07:38:19
10,33,42,0,2024-06-30 07:38:36
10,33,42,0,2024-06-30 07:38:53
10,31,40,0,2024-06-30 07:39:11
12,31,45,0,2024-06-30 07:39:31
12,34,40,0,2024-06-30 07:40:12
12,31,40,0,2024-06-30 07:40:29
12,31,39,0,2024-06-30 07:40:46
10,31,37,0,2024-06-30 07:41:03
12,30,33,0,2024-06-30 07:41:22
10,28,33,0,2024-06-30 07:41:40
10,31,36,0,2024-06-30 07:41:58
10,31,36,0,2024-06-30 07:42:15
12,30,37,0,2024-06-30 07:42:32
12,31,39,0,2024-06-30 07:42:49
12,31,36,0,2024-06-30 07:43:06
12,30,33,0,2024-06-30 07:43:23
10,31,34,0,2024-06-30 07:43:40
13,33,40,0,2024-06-30 07:43:58
12,31,37,0,2024-06-30 07:44:15
10,30,36,0,2024-06-30 07:44:32
9,28,36,0,2024-06-30 07:44:49
10,28,37,0,2024-06-30 07:45:08
12,30,40,0,2024-06-30 07:45:25
10,28,36,0,2024-06-30 07:45:43
10,30,36,0,2024-06-30 07:46:00
10,30,33,0,2024-06-30 07:46:17
10,31,37,0,2024-06-30 07:46:34
12,33,42,0,2024-06-30 07:46:51
13,33,42,0,2024-06-30 07:47:08
13,33,40,0,2024-06-30 07:47:25
13,33,42,0,2024-06-30 07:47:42
15,33,43,0,2024-06-30 07:48:00
13,31,40,0,2024-06-30 07:48:17
15,34,40,0,2024-06-30 07:48:36
16,34,39,0,2024-06-30 07:49:00
13,34,42,0,2024-06-30 07:49:17
13,31,39,0,2024-06-30 07:49:34
12,31,42,0,2024-06-30 07:49:51
13,33,45,0,2024-06-30 07:50:09
12,33,45,0,2024-06-30 07:50:26
12,33,42,0,2024-06-30 07:50:43
13,31,42,0,2024-06-30 07:51:00
15,31,42,0,2024-06-30 07:51:17
12,33,40,0,2024-06-30 07:51:34
12,34,42,0,2024-06-30 07:51:51
12,33,40,0,2024-06-30 07:52:09
13,33,42,0,2024-06-30 07:52:28
13,31,42,0,2024-06-30 07:52:45
15,33,40,0,2024-06-30 07:53:02
16,34,42,0,2024-06-30 07:53:19
13,31,37,0,2024-06-30 07:53:36
12,28,36,0,2024-06-30 07:53:53
12,30,36,0,2024-06-30 07:54:10
12,28,34,0,2024-06-30 07:54:28
12,28,37,0,2024-06-30 07:54:45
10,28,37,0,2024-06-30 07:55:02
10,28,39,0,2024-06-30 07:55:19
9,28,37,0,2024-06-30 07:55:36
9,30,37,0,2024-06-30 07:55:54
10,31,36,0,2024-06-30 07:56:13
12,30,36,0,2024-06-30 07:56:31
12,31,37,0,2024-06-30 07:56:48
15,36,37,0,2024-06-30 07:57:05
13,37,39,0,2024-06-30 07:57:22
12,37,42,0,2024-06-30 07:57:39
13,37,45,0,2024-06-30 07:57:58
13,34,45,0,2024-06-30 07:58:16
13,34,45,0,2024-06-30 07:58:34
13,33,43,0,2024-06-30 07:58:51
13,31,39,0,2024-06-30 07:59:08
13,31,39,0,2024-06-30 07:59:25
13,33,42,0,2024-06-30 07:59:42
13,33,43,0,2024-06-30 07:59:59
12,28,39,0,2024-06-30 08:00:16
12,30,42,0,2024-06-30 08:00:34
10,30,42,0,2024-06-30 08:00:51
12,31,36,0,2024-06-30 08:01:08
12,33,39,0,2024-06-30 08:01:25
12,34,40,0,2024-06-30 08:01:42
13,33,37,0,2024-06-30 08:02:01
13,31,39,0,2024-06-30 08:02:18
12,31,36,0,2024-06-30 08:02:36
10,31,37,0,2024-06-30 08:02:53
13,33,37,0,2024-06-30 08:03:10
13,34,40,0,2024-06-30 08:03:27
12,33,37,0,2024-06-30 08:03:44
13,34,42,0,2024-06-30 08:04:01
12,36,43,0,2024-06-30 08:04:18
13,34,45,0,2024-06-30 08:04:35
13,34,42,0,2024-06-30 08:04:53
13,34,43,0,2024-06-30 08:05:10
12,33,40,0,2024-06-30 08:05:28
10,30,37,0,2024-06-30 08:05:47
12,31,36,0,2024-06-30 08:06:04
12,33,36,0,2024-06-30 08:06:21
13,39,45,0,2024-06-30 08:06:38
12,37,46,0,2024-06-30 08:06:56
13,37,46,0,2024-06-30 08:07:13
15,34,45,0,2024-06-30 08:07:32
13,33,40,0,2024-06-30 08:07:49
15,33,39,0,2024-06-30 08:08:06
15,33,39,0,2024-06-30 08:08:23
13,33,40,0,2024-06-30 08:08:41
12,34,42,0,2024-06-30 08:08:58
12,34,40,0,2024-06-30 08:09:15
12,34,42,0,2024-06-30 08:09:32
12,33,40,0,2024-06-30 08:09:49
12,33,39,0,2024-06-30 08:10:06
12,33,37,0,2024-06-30 08:10:23
12,31,39,0,2024-06-30 08:10:40
10,30,40,0,2024-06-30 08:10:58
10,31,40,0,2024-06-30 08:11:17
12,31,39,0,2024-06-30 08:11:34
12,31,37,0,2024-06-30 08:11:51
13,33,40,0,2024-06-30 08:12:08
13,36,40,0,2024-06-30 08:12:25
15,34,42,0,2024-06-30 08:12:42
13,34,43,0,2024-06-30 08:13:00
15,34,42,0,2024-06-30 08:13:17
12,31,37,0,2024-06-30 08:13:34
12,31,39,0,2024-06-30 08:13:51
12,31,39,0,2024-06-30 08:14:08
13,33,39,0,2024-06-30 08:14:25
13,33,36,0,2024-06-30 08:14:43
13,33,37,0,2024-06-30 08:15:03
15,34,42,0,2024-06-30 08:15:20
13,34,43,0,2024-06-30 08:15:37
12,31,40,0,2024-06-30 08:15:54
12,31,37,0,2024-06-30 08:16:11
12,31,36,0,2024-06-30 08:16:28
12,31,37,0,2024-06-30 08:16:45
12,31,37,0,2024-06-30 08:17:03
12,30,36,0,2024-06-30 08:17:20
13,31,37,0,2024-06-30 08:18:01
9,30,37,0,2024-06-30 08:18:18
9,30,36,0,2024-06-30 08:18:37
9,30,34,0,2024-06-30 08:18:54
13,30,33,0,2024-06-30 08:19:11
15,31,39,0,2024-06-30 08:19:29
12,33,40,0,2024-06-30 08:19:46
12,31,42,0,2024-06-30 08:20:03
13,34,40,0,2024-06-30 08:20:20
15,34,40,0,2024-06-30 08:20:37
15,34,39,0,2024-06-30 08:20:54
13,33,37,0,2024-06-30 08:21:11
13,33,36,0,2024-06-30 08:21:29
16,34,42,0,2024-06-30 08:21:46
16,36,43,0,2024-06-30 08:22:03
15,37,43,0,2024-06-30 08:22:21
15,36,40,0,2024-06-30 08:22:39
13,33,39,0,2024-06-30 08:22:56
12,33,40,0,2024-06-30 08:23:13
13,36,40,0,2024-06-30 08:23:31
13,34,36,0,2024-06-30 08:23:48
16,34,37,0,2024-06-30 08:24:05
15,34,40,0,2024-06-30 08:24:22
12,33,39,0,2024-06-30 08:24:39
13,33,39,0,2024-06-30 08:24:56
13,36,40,0,2024-06-30 08:25:13
15,37,45,0,2024-06-30 08:25:31
13,37,48,0,2024-06-30 08:25:48
13,34,45,0,2024-06-30 08:26:07
13,33,40,0,2024-06-30 08:26:24
13,33,40,0,2024-06-30 08:26:41
15,37,42,0,2024-06-30 08:26:58
13,36,43,0,2024-06-30 08:27:15
10,34,42,0,2024-06-30 08:27:33
10,33,40,0,2024-06-30 08:27:50
13,33,43,0,2024-06-30 08:28:09
13,34,49,0,2024-06-30 08:28:26
12,34,49,0,2024-06-30 08:28:43
15,34,46,0,2024-06-30 08:29:00
13,36,48,0,2024-06-30 08:29:17
13,36,48,0,2024-06-30 08:29:35
15,31,40,0,2024-06-30 08:30:18
13,33,40,0,2024-06-30 08:30:35
12,33,40,0,2024-06-30 08:30:52
13,33,39,0,2024-06-30 08:31:09
13,31,37,0,2024-06-30 08:31:26
13,31,39,0,2024-06-30 08:31:44
13,33,36,0,2024-06-30 08:32:01
13,34,39,0,2024-06-30 08:32:19
13,36,45,0,2024-06-30 08:32:36
15,36,46,0,2024-06-30 08:32:53
15,37,46,0,2024-06-30 08:33:10
15,37,45,0,2024-06-30 08:33:27
15,37,43,0,2024-06-30 08:33:46
15,37,43,0,2024-06-30 08:33:46
15,36,42,0,2024-06-30 08:34:04
15,37,43,0,2024-06-30 08:34:21
13,36,45,0,2024-06-30 08:34:38
12,33,39,0,2024-06-30 08:34:55
13,33,40,0,2024-06-30 08:35:36
13,33,43,0,2024-06-30 08:35:54
13,33,45,0,2024-06-30 08:36:11
12,31,42,0,2024-06-30 08:36:28
10,31,40,0,2024-06-30 08:36:45
12,31,37,0,2024-06-30 08:37:02
10,31,37,0,2024-06-30 08:37:19
10,31,37,0,2024-06-30 08:37:37
10,31,37,0,2024-06-30 08:37:57
13,34,39,0,2024-06-30 08:38:14
16,39,46,0,2024-06-30 08:38:31
15,39,48,0,2024-06-30 08:38:48
13,36,40,0,2024-06-30 08:39:05
13,34,37,0,2024-06-30 08:39:22
13,36,40,0,2024-06-30 08:39:39
12,33,39,0,2024-06-30 08:39:56
12,30,36,0,2024-06-30 08:40:14
13,31,39,0,2024-06-30 08:40:31
15,33,46,0,2024-06-30 08:40:48
16,37,51,0,2024-06-30 08:41:05
13,36,45,0,2024-06-30 08:41:24
13,37,42,0,2024-06-30 08:41:41
13,37,40,0,2024-06-30 08:41:58
12,27,34,0,2024-06-30 08:42:16
15,30,37,0,2024-06-30 08:42:33
15,34,39,0,2024-06-30 08:42:50
15,36,40,0,2024-06-30 08:43:07
15,37,42,0,2024-06-30 08:43:26
15,34,42,0,2024-06-30 08:43:43
16,37,46,0,2024-06-30 08:44:00
18,37,45,0,2024-06-30 08:44:17
16,37,43,0,2024-06-30 08:44:35
16,37,43,0,2024-06-30 08:44:52
13,36,42,0,2024-06-30 08:45:10
12,33,40,0,2024-06-30 08:45:28
12,31,43,0,2024-06-30 08:45:45
12,30,42,0,2024-06-30 08:46:02
13,31,42,0,2024-06-30 08:46:19
13,34,45,0,2024-06-30 08:46:37
12,33,40,0,2024-06-30 08:46:54
10,31,39,0,2024-06-30 08:47:12
10,31,37,0,2024-06-30 08:47:29
13,30,37,0,2024-06-30 08:47:46
15,30,39,0,2024-06-30 08:48:03
12,28,42,0,2024-06-30 08:48:20
13,30,43,0,2024-06-30 08:48:38
12,28,39,0,2024-06-30 08:48:55
12,28,37,0,2024-06-30 08:49:14
13,30,36,0,2024-06-30 08:49:31
15,30,39,0,2024-06-30 08:49:48
15,33,45,0,2024-06-30 08:50:05
13,34,45,0,2024-06-30 08:50:22
15,34,45,0,2024-06-30 08:50:40
13,34,42,0,2024-06-30 08:50:57
12,33,40,0,2024-06-30 08:51:14
15,33,39,0,2024-06-30 08:51:31
13,33,39,0,2024-06-30 08:51:48
13,34,42,0,2024-06-30 08:52:05
13,31,42,0,2024-06-30 08:52:22
12,31,40,0,2024-06-30 08:52:40
12,30,37,0,2024-06-30 08:52:59
10,30,36,0,2024-06-30 08:53:16
10,30,37,0,2024-06-30 08:53:33
10,30,37,0,2024-06-30 08:53:50
12,30,37,0,2024-06-30 08:54:07
13,28,37,0,2024-06-30 08:54:24
13,31,42,0,2024-06-30 08:54:42
12,33,43,0,2024-06-30 08:54:59
12,31,37,0,2024-06-30 08:55:16
13,33,40,0,2024-06-30 08:55:33
13,34,42,0,2024-06-30 08:55:50
13,34,43,0,2024-06-30 08:56:07
13,34,45,0,2024-06-30 08:56:24
16,36,46,0,2024-06-30 08:56:44
16,34,48,0,2024-06-30 08:57:02
15,34,46,0,2024-06-30 08:57:19
15,36,46,0,2024-06-30 08:57:36
15,36,45,0,2024-06-30 08:57:53
15,36,43,0,2024-06-30 08:58:10
16,34,43,0,2024-06-30 08:58:27
15,36,42,0,2024-06-30 08:58:44
12,36,40,0,2024-06-30 08:59:02
12,34,39,0,2024-06-30 08:59:19
13,34,42,0,2024-06-30 08:59:36
15,34,43,0,2024-06-30 08:59:53
15,36,45,0,2024-06-30 09:00:10
15,37,45,0,2024-06-30 09:00:29
13,37,42,0,2024-06-30 09:00:46
15,34,43,0,2024-06-30 09:01:04
12,33,42,0,2024-06-30 09:01:21
13,33,42,0,2024-06-30 09:01:38
13,33,45,0,2024-06-30 09:01:55
10,31,42,0,2024-06-30 09:02:12
13,31,40,0,2024-06-30 09:02:29
13,33,42,0,2024-06-30 09:02:46
13,34,40,0,2024-06-30 09:03:04
12,33,37,0,2024-06-30 09:03:21
12,31,37,0,2024-06-30 09:03:38
15,34,40,0,2024-06-30 09:03:55
12,34,39,0,2024-06-30 09:04:14
13,36,40,0,2024-06-30 09:04:32
12,33,37,0,2024-06-30 09:04:49
12,36,37,0,2024-06-30 09:05:07
15,39,45,0,2024-06-30 09:05:24
13,34,43,0,2024-06-30 09:05:41
13,31,40,0,2024-06-30 09:05:58
13,31,40,0,2024-06-30 09:06:15
15,34,43,0,2024-06-30 09:06:32
16,36,48,0,2024-06-30 09:06:49
15,37,49,0,2024-06-30 09:07:07
13,37,46,0,2024-06-30 09:07:24
13,37,45,0,2024-06-30 09:07:41
15,39,45,0,2024-06-30 09:08:00
13,37,43,0,2024-06-30 09:08:17
13,39,46,0,2024-06-30 09:08:34
15,40,49,0,2024-06-30 09:08:51
15,39,46,0,2024-06-30 09:09:08
15,37,46,0,2024-06-30 09:09:26
16,36,45,0,2024-06-30 09:09:43
15,34,45,0,2024-06-30 09:10:00
16,36,46,0,2024-06-30 09:10:17
